sample_size,run,ari,nmi,silhouette,num_clusters,time_sec
10000,0,0.8846812834311221,0.7731112425965211,0.47927198822366435,4,3.7995965480804443
10000,1,0.943471956256941,0.8356998219083912,0.5392374314307492,4,3.944398880004883
10000,2,0.9425301175978674,0.8391496975080297,0.5129213343263817,4,2.998368740081787
10000,3,0.4461363236760495,0.6223360704387221,0.2544885588468805,4,6.183136463165283
10000,4,0.8440254982723786,0.7196435666359225,0.5079093977828456,4,2.852616786956787
20000,0,0.8895033819904026,0.7737945028656978,0.47749718431183946,4,6.717399835586548
20000,1,0.44562952530002753,0.6289402328834512,0.26522113904501937,4,6.132197856903076
20000,2,0.8728733200278878,0.7501033701330713,0.5500654326619873,4,6.022793292999268
20000,3,0.9051295105983502,0.8071610047693489,0.484543085473225,4,6.10403037071228
20000,4,0.8837751359986286,0.7767883548144965,0.48546026369946993,4,7.020404577255249
40000,0,0.8890666503142525,0.7736997614548543,0.4764149715726652,4,16.643814086914062
40000,1,0.4451951378352009,0.6278229636336268,0.2684600761876286,4,15.695661067962646
40000,2,0.44704805612260895,0.627765416516535,0.2652059108777276,4,14.3103768825531
40000,3,0.42585566651775375,0.5891780599000414,0.2153203085702796,4,16.88825535774231
40000,4,0.4463596996913688,0.6168042757965677,0.25633144245676276,4,13.9450101852417
60000,0,0.88428506152319,0.7728828524776027,0.4753305586430378,4,35.41719198226929
60000,1,0.4455797947332475,0.6261842797370142,0.26071427522105034,4,32.73950386047363
60000,2,0.4460172746427085,0.6291530039334339,0.2673784954696374,4,32.48046875
60000,3,0.8908786125703672,0.7771513985930744,0.4834203461812574,4,33.715258836746216
60000,4,0.8796399316358928,0.7785319610906146,0.47857889973756657,4,35.614951848983765
80000,0,0.8800977394774504,0.772542462126772,0.4697340122819198,4,60.97437381744385
80000,1,0.5405498917449404,0.6340185961477198,0.2985581707477886,4,56.68425536155701
80000,2,0.44662016512540526,0.628545583710577,0.2668856010070777,4,64.47629880905151
80000,3,0.8899228073760732,0.7754021884514551,0.4811109686257412,4,62.158809185028076
80000,4,0.4457718836980533,0.6191519533544227,0.2561915308662382,4,60.49862456321716
